"NUM_DAU";"COMM";"SEC_CADASTRE1";"NUM_CADASTRE1";"DESTINATION_PRINCIPALE";"SURF_LOC_CREEE";"SURF_LOC_AVANT";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"SUPERFICIE_TERRAIN"
"0313522500005";"31352";"A";"512";8;1150;325;2;"2026-01-12";;1922
"0313992500031";"31399";"0C";"1909";8;1006;275;2;"2026-01-21";;1796
"0314902500016";"31490";"AO";"78";8;4380;30307;2;"2026-01-07";;25500
"0315552500422";"31555";"AH";"717";3;2591;6717;2;"2026-01-12";;11855
"0332002500042";"33200";"AZ";"13";6;1052;0;2;"2026-01-20";;580392
"0332132500024";"33213";"AD";"69";4;1018;280;2;"2026-01-09";;6539
"0332812500138";"33281";"AC";"706";8;5851;0;2;"2026-01-23";;13386
"0333972500020";"33397";"AC";"51";8;1930;7340;2;"2026-01-08";;857
"0334832500025";"33483";"0B";"2095";4;1267;0;2;"2026-01-05";;1920
"0341722500228";"34172";"DO";"383";8;1370;0;2;"2026-01-07";;3568
"0343012500072";"34301";"AD";"339";8;1192;0;2;"2026-01-19";;4380
"0350472500040";"35047";"CI";"7";4;1889;0;2;"2026-01-08";;2658
"03515525W0007";"35155";"ZB";"275";8;1508;1058;2;"2026-01-16";;13568
"0352382410269";"35238";"KR";"148";3;3187;720;2;"2026-01-26";;1229
"0352972500039";"35297";"ZD";"177";6;1195;0;2;"2026-01-21";;5796
"03609325N0006";"36093";"ZT";"57";8;2251;0;2;"2026-01-19";;0
"03712225J0050";"37122";"AE";"205";3;3985;7224;2;"2026-01-22";;23499
"0381622510009";"38162";"C";"582";4;1137;910;2;"2026-01-15";;6029
"0383412510015";"38341";"B";"1097";8;3345;11928;2;"2026-01-12";;49890
"0384492510021";"38449";"CK";"42";8;2578;14095;2;"2026-01-26";;38101
"0384992520010";"38499";"AD";"484";6;3544;619;2;"2026-01-06";;10634
"0385442510037";"38544";"BP";"503";4;1992;0;2;"2026-01-20";;34574
"0385442510046";"38544";"AH";"120";6;1101;0;2;"2026-01-08";;3870
"0401332500043";"40133";"0A";"1786";4;3762;0;2;"2026-01-15";;8331
"0402792500062";"40279";"AV";"314";8;4420;0;2;"2026-01-20";;127016
"0402922600002";"40292";"0D";"1276";8;1328;322;2;"2026-01-27";;1660
"0412412500008";"41241";"AP";"264";8;12686;42267;2;"2026-01-09";;1427877
"0421102500008";"42110";"H";"444";4;3291;0;2;"2026-01-27";;6077
"0422182500142";"42218";"HN";"262";8;1659;0;2;"2026-01-29";;4496
"0422992500015";"42299";"AR";"28";4;7329;2494;2;"2026-01-05";;22529
"0423022500028";"42302";"AW";"112";3;1468;0;2;"2026-01-14";;5057
"0423262500009";"42326";"AO";"372";8;1844;0;2;"2026-01-18";;43164
"04307425B0008";"43074";"ZV";"126";6;3471;0;2;"2026-01-27";;67999
"04321625P0018";"43216";"BM";"600";8;2743;0;2;"2026-01-20";;5671
"04419225E0026";"44192";"ZM";"51";8;1422;2518;2;"2026-01-09";;22431
"0451472500020";"45147";"AD";"1103";3;13640;0;2;"2026-01-09";;3071
"0453022500027";"45302";"BE";"295";3;1425;0;2;"2026-01-22";;4956
"0461852500016";"46185";"BH";"202P";6;2714;0;2;"2026-01-22";;9758
"0472382500012";"47238";;;6;2257;0;2;"2026-01-13";;30643
"0491402500005";"49140";"E";"210";6;7582;5699;2;"2026-01-20";;47146
"0493312500126";"49331";"0C";"1502";6;1732;1265;2;"2026-01-21";;9502
"0493312500507";"49331";"0A";"1014";6;15585;19630;2;"2026-01-26";;19389
"05021825Y0036";"50218";;;4;2523;1656;2;"2026-01-15";;7377
"05150424R0002";"51504";"ZA";"331";6;14215;0;2;"2026-01-22";;35276
"0532492500012";"53249";"WO";"52";6;2302;0;2;"2026-01-27";;79113
"0541502500008";"54150";"AS";"240";8;1382;0;2;"2026-01-20";;4855
"0542342500009";"54234";"AE";"164";8;1340;0;2;"2026-01-16";;0
"05431225N0005";"54312";"ZI";"199";8;2410;305;2;"2026-01-06";;11528
"0553022500005";"55302";"ZH";"40";6;5215;6397;2;"2026-01-09";;52577
"0560362500035";"56036";"YA";"62";8;1127;473;2;"2026-01-07";;2982
"0561522500022";"56152";"ZH";"961";8;1144;0;2;"2026-01-20";;6439
"0561672600003";"56167";"C";"522";8;1914;0;2;"2026-01-26";;4908
"0574332500017";"57433";"00";"165";6;1583;59142;2;"2026-01-16";;262000
"0574652500012";"57465";"00";"5";4;2008;0;2;"2026-02-04";;3000
"0590432500036";"59043";"AP";"49";6;5806;0;2;"2026-01-20";;17942
"0590802500021";"59080";"ZA";"92";8;1160;0;2;"2026-01-16";;3666
"0592952500019";"59295";"CZ";"171";4;2237;414;2;"2026-01-29";;8649
"0594002500023";"59400";"E";"167";4;5039;5880;2;"2026-01-27";;29948
"0595082500023";"59508";"AT";"329";8;1057;0;2;"2026-01-09";;5032
"0595122500028";"59512";"DV";"126";4;1999;0;2;"2026-01-15";;8574
"06003625T0008";"60036";"A";"314";6;5123;2100;2;"2026-01-06";;804716
"0605332500007";"60533";"ZK";"90";6;7022;0;2;"2026-01-23";;13836
"0612142500012";"61214";"AX";"25";8;1119;0;2;"2026-01-28";;28354
"0620592500003";"62059";"A";"793";8;1808;2228;2;"2026-01-16";;25843
"0621322500019";"62132";"AE";"509";8;7133;0;2;"2026-01-13";;31623
"0621862500018";"62186";"AH";"120";8;1102;0;2;"2026-01-14";;507
"0624472500007";"62447";"AA";"131";4;3806;0;2;"2026-01-05";;14557
"0625282500022";"62528";"AE";"4";3;1012;1024;2;"2026-01-19";;8979
"0625632500012";"62563";"AK";"52";6;1384;0;2;"2026-01-02";;1002583
"0628952500012";"62895";"AI";"80";4;1480;4129;2;"2026-01-29";;44579
"06301425G0042";"63014";"BR";"74";3;1535;0;2;"2026-01-16";;2887
"0640102500011";"64010";"C";"803";8;1153;0;2;"2026-01-21";;11909
"0650572500008";"65057";"0F";"1092";6;1665;28956;2;"2026-01-14";;7555
"0651002500024";"65100";"AH";"37";8;1012;0;2;"2026-01-07";;4691
"06604625J0003";"66046";"C";"239";6;2953;0;2;"2026-01-12";;22273
"0661492500023";"66149";"AK";"23";4;2579;3313;2;"2026-01-14";;13054
"06700825R0006";"67008";"12";"133";8;1512;0;2;"2026-01-12";;3624
"06703325R0008";"67033";"17";"696";4;1149;0;2;"2026-01-30";;3729
"06706725R0030";"67067";"70";"126";4;2514;0;2;"2026-01-27";;7822
"06713025R0034";"67130";"AY";"167";4;1440;1808;2;"2026-01-22";;3843
"06715125R0009";"67151";"18";"140";4;1498;0;2;"2026-01-13";;30149
"06717625R0029";"67176";"37";"23";6;4383;0;2;"2026-01-30";;11174
"06741125R0040";"67411";"22";"205";6;3522;0;2;"2026-01-19";;7500
"0680212500025";"68021";"B";"498";8;1181;7400;2;"2026-01-29";;22360
"0681122500025";"68112";"23";"175";3;1237;6005;2;"2026-01-22";;34595
"0692662500070";"69266";"AT";"13";4;1450;4262;2;"2026-01-20";;5703
"0692732500012";"69273";"AI";"41";8;16329;0;2;"2026-01-20";;33374
"0692732500019";"69273";"AT";"12";4;1862;0;2;"2026-01-23";;3362
"07107625E0060";"71076";"AD";"67";6;2353;1531;2;"2026-01-15";;15822
"0711052500021";"71105";"BE";"320";8;5452;0;2;"2026-01-14";;13579
"07125525M0002";"71255";"A";"256";8;1489;2450;2;"2026-01-03";;10415
"0720952500005";"72095";"A0";"329";6;5103;2018;2;"2026-01-28";;11340
"0740102500171";"74010";"AA";"253";6;1945;2114;2;"2026-01-19";;13720
"0741032500010";"74103";"0B";"421";8;2402;0;2;"2026-01-12";;8980
"07416825X0003";"74168";"0B";"1445";6;2476;1533;2;"2026-01-15";;8566
"0761142500023";"76114";"ZD";"86";3;1080;0;2;"2026-01-19";;29603
"07648425O0031";"76484";"AC";"353";8;1099;0;2;"2026-01-21";;5527
"07657525O0040";"76575";"AM";"392";6;2148;0;2;"2026-01-16";;12000
"07657525O0052";"76575";"AL";"81";3;1054;0;2;"2026-01-05";;15768
"0771112500022";"77111";"AK";"1";4;8680;27407;2;"2026-01-26";;353432
"0771712500003";"77171";"I";"353";4;1082;0;2;"2026-01-12";;2782
"0772942500043";"77294";"D";"816";4;1071;0;2;"2026-01-05";;3499
"0772942500045";"77294";"D";"804";3;2163;0;2;"2026-01-22";;22110
"0772942500047";"77294";"D";"693";8;16195;11718;2;"2026-01-29";;31207
"0772962500019";"77296";"0A";"1718";6;5324;0;2;"2026-01-20";;62621
"07842325E0011";"78423";"BL";"13";3;39558;0;2;"2026-01-21";;42726
"0830612500097";"83061";"BI";"849";4;1039;0;2;"2026-01-22";;1733
"0830902500068";"83090";"BH";"173";3;3391;0;2;"2026-01-13";;5266
"0840192500048";"84019";"0A";"1454";8;1680;0;2;"2026-01-09";;51009
"0840922500051";"84092";"BP";"232";4;1080;0;2;"2026-01-12";;4373
"0853022500029";"85302";"B";"1611";8;7434;9167;2;"2026-01-06";;49719
"08611525X0039";"86115";"BT";"87";3;2854;3330;2;"2026-01-07";;20416
"08619425X0073";"86194";"AE";"620";4;4653;0;2;"2026-01-15";;5317
"0870852500180";"87085";"MR";"166";4;1520;0;2;"2026-01-29";;6431
"0871032500006";"87103";"OE";"9";8;1532;0;2;"2026-01-07";;5476
"08718725M0025";"87187";"WX";"94";8;1037;17617;2;"2026-01-02";;46936
"0881582500007";"88158";"AO";"259";6;1374;2067;2;"2026-01-21";;12000
"0884652500027";"88465";"AZ";"182";8;1161;1235;2;"2026-01-23";;5995
"0910862500006";"91086";"AH";"121";8;10245;3370;2;"2026-01-20";;20272
"0920362500033";"92036";"O";"171";6;2267;1814;2;"2026-01-22";;5833
"09300825A0025";"93008";"I";"154";6;8251;0;2;"2026-01-29";;18052
"09306424B0053";"93064";"BM";"9";4;7927;120144;2;"2026-01-02";;197008
"09306424B0054";"93064";"BM";"9";3;6376;120144;2;"2026-01-02";;197008
"09522925E0007";"95229";"AB";"525";4;6695;0;2;"2026-01-16";;14302
"09547625U0012";"95476";"YA";"167";4;2855;13126;2;"2026-01-08";;51059
"09547625U0024";"95476";"YB";"519";6;5763;0;2;"2026-01-05";;8000
"0955722500029";"95572";"EC";"646";8;3706;17265;5;"2026-01-15";"2026-01-19";48979
"9711032500159";"97103";"AV";"733";3;3055;0;2;"2026-01-22";;5048
"9722072500076";"97207";"AE";"18";8;1498;0;2;"2026-01-13";;1854
"97440225A0044";"97402";"AI";"1025";4;5599;0;2;"2026-01-27";;10000
"9744072500039";"97407";"BA";"324";4;1352;0;2;"2026-01-26";;34100
"9744072500065";"97407";"AT";"39";8;2356;892;2;"2026-01-15";;6506
"97441625A0273";"97416";"CS";"1390";3;2282;38;2;"2026-01-13";;1775
